region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state
dayton / springfield,0.0,2020,dodge,charger,excellent,8 cylinders,gas,13856.0,clean,automatic,rwd,sedan,white,oh
dayton / springfield,0.0,2013,nissan,quest,excellent,6 cylinders,gas,121188.0,clean,automatic,fwd,mini-van,grey,oh
dayton / springfield,0.0,2017,chevrolet,malibu,excellent,4 cylinders,gas,78452.0,clean,automatic,fwd,sedan,white,oh
dayton / springfield,0.0,2018,toyota,corolla le,excellent,6 cylinders,gas,39949.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,2016,ford,cmax hybrid,excellent,6 cylinders,hybrid,11641.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,2013,ford,Other,excellent,6 cylinders,other,0.0,clean,other,4wd,other,white,oh
dayton / springfield,0.0,2008,ford,f-150,excellent,8 cylinders,gas,135625.0,clean,automatic,4wd,truck,red,oh
dayton / springfield,0.0,2013,subaru,legacy,excellent,4 cylinders,gas,119202.0,clean,automatic,4wd,sedan,silver,oh
dayton / springfield,0.0,2017,bmw,3 series,excellent,4 cylinders,gas,43744.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,2014,hyundai,genesis,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,rwd,sedan,silver,oh
dayton / springfield,0.0,2014,chevrolet,cruze,excellent,4 cylinders,gas,96689.0,clean,automatic,fwd,sedan,blue,oh
dayton / springfield,0.0,2008,jaguar,xk,excellent,8 cylinders,gas,84335.0,clean,automatic,rwd,coupe,blue,oh
dayton / springfield,0.0,2013,audi,q7,excellent,6 cylinders,gas,129097.0,clean,automatic,4wd,SUV,white,oh
dayton / springfield,0.0,2017,chevrolet,equinox,excellent,4 cylinders,gas,85032.0,clean,automatic,fwd,SUV,grey,oh
dayton / springfield,0.0,2014,buick,enclave,excellent,6 cylinders,gas,106248.0,clean,automatic,fwd,SUV,white,oh
dayton / springfield,0.0,2017,chevrolet,silverado 1500,excellent,8 cylinders,gas,154291.0,clean,automatic,4wd,truck,black,oh
dayton / springfield,0.0,2014,jeep,cherokee,excellent,4 cylinders,gas,73116.0,clean,automatic,4wd,SUV,blue,oh
dayton / springfield,0.0,2010,acura,zdx,excellent,6 cylinders,gas,186083.0,clean,automatic,4wd,SUV,black,oh
dayton / springfield,0.0,2013,cadillac,xts,excellent,6 cylinders,gas,73452.0,clean,automatic,fwd,sedan,black,oh
dayton / springfield,0.0,2014,chevrolet,corvette stingray,excellent,8 cylinders,gas,11059.0,clean,automatic,rwd,convertible,red,oh
dayton / springfield,0.0,2010,mazda,mazda6,excellent,4 cylinders,gas,132795.0,clean,automatic,fwd,sedan,black,oh
dayton / springfield,0.0,2004,ford,Oldsmobile Bravada,excellent,6 cylinders,gas,177632.0,clean,automatic,4wd,SUV,red,oh
dayton / springfield,0.0,2013,chevrolet,camaro,excellent,6 cylinders,gas,10064.0,clean,automatic,rwd,convertible,orange,oh
dayton / springfield,0.0,2016,bmw,3 series,excellent,4 cylinders,gas,111022.0,clean,automatic,4wd,sedan,black,oh
dayton / springfield,0.0,2017,ford,fusion se,excellent,6 cylinders,gas,15941.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,2010,buick,enclave,excellent,6 cylinders,gas,78480.0,clean,automatic,4wd,SUV,white,oh
dayton / springfield,0.0,2010,chrysler,300,excellent,8 cylinders,gas,34698.0,clean,automatic,4wd,sedan,black,oh
dayton / springfield,0.0,2018,gmc,sierra 1500,excellent,8 cylinders,gas,72672.0,clean,automatic,4wd,truck,white,oh
dayton / springfield,0.0,2017,honda,accord,good,6 cylinders,gas,28617.0,clean,automatic,fwd,sedan,black,oh
dayton / springfield,0.0,2013,ford,edge,excellent,6 cylinders,gas,99075.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,2012,jeep,wrangler,excellent,6 cylinders,gas,49421.0,clean,automatic,4wd,SUV,black,oh
dayton / springfield,0.0,2014,chevrolet,sonic,excellent,4 cylinders,gas,133995.0,clean,automatic,fwd,sedan,white,oh
dayton / springfield,0.0,2011,toyota,camry,excellent,4 cylinders,gas,128326.0,clean,automatic,fwd,sedan,green,oh
dayton / springfield,0.0,2021,mazda,cx-9,excellent,4 cylinders,gas,1837.0,clean,automatic,4wd,SUV,white,oh
dayton / springfield,0.0,2011,jeep,grand cherokee,excellent,6 cylinders,gas,168972.0,clean,automatic,4wd,SUV,black,oh
dayton / springfield,0.0,2015,chevrolet,traverse,excellent,6 cylinders,gas,132521.0,clean,automatic,fwd,SUV,white,oh
dayton / springfield,0.0,2010,chevrolet,avalanche,excellent,8 cylinders,gas,136674.0,clean,automatic,4wd,truck,black,oh
dayton / springfield,0.0,2006,jeep,liberty,excellent,6 cylinders,gas,86330.0,clean,automatic,4wd,SUV,white,oh
dayton / springfield,0.0,2010,mazda,mazda3,excellent,4 cylinders,gas,110061.0,clean,automatic,fwd,sedan,silver,oh
dayton / springfield,0.0,2018,ford,escape se,excellent,6 cylinders,gas,41487.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,2015,ford,escape se,excellent,6 cylinders,gas,96315.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,2013,ford,f-150,excellent,6 cylinders,gas,186386.0,clean,automatic,4wd,truck,white,oh
dayton / springfield,0.0,2018,mazda,cx-5,excellent,4 cylinders,gas,56111.0,clean,automatic,4wd,SUV,white,oh
dayton / springfield,0.0,2015,ford,escape,excellent,4 cylinders,gas,122330.0,clean,automatic,4wd,SUV,black,oh
dayton / springfield,0.0,2008,chevrolet,silverado 1500,excellent,8 cylinders,gas,168643.0,clean,automatic,4wd,truck,white,oh
dayton / springfield,0.0,2018,dodge,challenger,excellent,8 cylinders,gas,19632.0,clean,manual,rwd,coupe,black,oh
dayton / springfield,0.0,2014,cadillac,xts,excellent,6 cylinders,gas,44723.0,clean,automatic,fwd,sedan,silver,oh
dayton / springfield,0.0,2013,hyundai,santa fe,excellent,4 cylinders,gas,92280.0,clean,automatic,4wd,SUV,white,oh
dayton / springfield,0.0,2011,ford,edge sel,excellent,6 cylinders,gas,76433.0,clean,automatic,4wd,sedan,white,oh
dayton / springfield,0.0,1903,chevrolet,corvette,excellent,6 cylinders,gas,96805.90582806747,clean,automatic,4wd,other,white,oh
dayton / springfield,0.0,2015,kia,sorento,excellent,4 cylinders,gas,132415.0,clean,automatic,4wd,SUV,blue,oh
dayton / springfield,0.0,2015,chevrolet,tahoe,excellent,8 cylinders,gas,119846.0,clean,automatic,4wd,SUV,black,oh
dayton / springfield,0.0,2018,toyota,rav4,excellent,4 cylinders,gas,16489.0,clean,automatic,fwd,SUV,white,oh
dayton / springfield,0.0,2014,jeep,grand cherokee,excellent,6 cylinders,gas,99896.0,clean,automatic,4wd,SUV,black,oh
dayton / springfield,0.0,2015,chevrolet,silverado 1500,excellent,8 cylinders,gas,74799.0,clean,automatic,4wd,truck,blue,oh
dayton / springfield,0.0,2017,ford,f-150,excellent,6 cylinders,gas,31.0,clean,automatic,rwd,van,white,oh
dayton / springfield,0.0,2014,subaru,outback,excellent,4 cylinders,gas,85345.0,clean,automatic,4wd,wagon,silver,oh
dayton / springfield,0.0,2015,toyota,venza,excellent,6 cylinders,gas,124200.0,clean,automatic,4wd,wagon,grey,oh
dayton / springfield,0.0,2017,dodge,grand caravan,excellent,6 cylinders,gas,88977.0,clean,automatic,fwd,mini-van,white,oh
dayton / springfield,0.0,2010,mercury,milan,excellent,6 cylinders,gas,77648.0,clean,automatic,fwd,sedan,white,oh
dayton / springfield,0.0,2010,nissan,sentra,excellent,4 cylinders,gas,66955.0,clean,automatic,fwd,sedan,silver,oh
dayton / springfield,0.0,2012,chevrolet,impala,excellent,6 cylinders,gas,124001.0,clean,automatic,fwd,sedan,black,oh
dayton / springfield,0.0,2016,chevrolet,trax,excellent,4 cylinders,gas,64393.0,clean,automatic,fwd,wagon,white,oh
dayton / springfield,0.0,2014,mercedes-benz,sprinter cargo van,excellent,6 cylinders,diesel,126649.0,clean,automatic,rwd,van,white,oh
dayton / springfield,0.0,2014,jeep,compass,excellent,4 cylinders,gas,108979.0,clean,automatic,4wd,SUV,brown,oh
dayton / springfield,0.0,2014,ford,escape,excellent,4 cylinders,gas,116869.0,clean,automatic,fwd,SUV,white,oh
lima / findlay,0.0,2014,chevrolet,cruze,excellent,6 cylinders,gas,135065.0,clean,automatic,4wd,sedan,grey,oh
lima / findlay,0.0,2014,chevrolet,silverado,excellent,6 cylinders,gas,78171.0,clean,automatic,4wd,pickup,white,oh
lima / findlay,0.0,2017,ford,fusion,excellent,6 cylinders,hybrid,114027.0,clean,automatic,4wd,sedan,white,oh
lima / findlay,0.0,2016,chevrolet,traverse,excellent,6 cylinders,gas,112657.0,clean,automatic,4wd,SUV,black,oh
lima / findlay,0.0,2013,ram,1500,excellent,6 cylinders,gas,114000.0,clean,automatic,4wd,pickup,silver,oh
lima / findlay,0.0,2016,ford,f450 4x4,excellent,6 cylinders,diesel,0.0,clean,other,4wd,other,white,oh
lima / findlay,0.0,2014,ford,f150 4wd,excellent,6 cylinders,gas,82358.0,clean,automatic,4wd,other,black,oh
lima / findlay,0.0,2013,ford,edge,excellent,6 cylinders,gas,100061.0,clean,automatic,fwd,SUV,silver,oh
lima / findlay,0.0,2011,lincoln,navigator,excellent,6 cylinders,gas,158987.0,clean,automatic,4wd,SUV,black,oh
lima / findlay,0.0,2016,ram,1500,excellent,6 cylinders,diesel,118091.0,clean,automatic,fwd,pickup,black,oh
lima / findlay,0.0,2015,dodge,grand caravan,excellent,6 cylinders,gas,79048.0,clean,automatic,fwd,mini-van,white,oh
lima / findlay,0.0,2013,buick,encore,excellent,6 cylinders,gas,85449.0,clean,automatic,4wd,SUV,white,oh
lima / findlay,0.0,2013,honda,cr-v,excellent,6 cylinders,gas,83375.0,clean,automatic,4wd,SUV,brown,oh
lima / findlay,0.0,2015,chrysler,200,excellent,6 cylinders,gas,66804.0,clean,automatic,4wd,sedan,white,oh
lima / findlay,0.0,2005,audi,s4,excellent,6 cylinders,gas,119838.0,clean,manual,4wd,sedan,silver,oh
lima / findlay,0.0,2016,buick,verano,excellent,6 cylinders,gas,54578.0,clean,automatic,fwd,sedan,white,oh
lima / findlay,0.0,2015,chevrolet,silverado,excellent,6 cylinders,gas,179377.0,clean,automatic,4wd,pickup,white,oh
lima / findlay,0.0,2015,gmc,terrain,excellent,6 cylinders,gas,70655.0,clean,automatic,4wd,SUV,red,oh
lima / findlay,0.0,2011,ford,f-150,excellent,6 cylinders,gas,163010.0,clean,automatic,4wd,pickup,black,oh
lima / findlay,0.0,2014,honda,cr-v,excellent,6 cylinders,gas,129402.0,clean,automatic,fwd,other,silver,oh
lima / findlay,0.0,2017,ford,escape,excellent,6 cylinders,gas,29944.0,clean,automatic,fwd,SUV,white,oh
lima / findlay,0.0,2012,nissan,maxima,excellent,6 cylinders,gas,58438.0,clean,automatic,fwd,sedan,blue,oh
lima / findlay,0.0,2016,chrysler,town and country,excellent,6 cylinders,gas,78323.0,clean,automatic,fwd,mini-van,black,oh
lima / findlay,0.0,2017,ford,taurus,excellent,6 cylinders,gas,81083.0,clean,automatic,fwd,sedan,black,oh
lima / findlay,0.0,2010,ford,MOST MODELS,good,6 cylinders,gas,100000.0,clean,automatic,4wd,sedan,white,oh
lima / findlay,0.0,2011,ford,expedition,excellent,6 cylinders,gas,180752.0,clean,automatic,4wd,SUV,white,oh
lima / findlay,0.0,2021,ford,f-150,excellent,6 cylinders,gas,0.0,clean,automatic,4wd,pickup,red,oh
lima / findlay,0.0,2015,toyota,sienna,excellent,6 cylinders,gas,97503.0,clean,automatic,fwd,wagon,white,oh
lima / findlay,0.0,2015,ford,explorer,excellent,6 cylinders,gas,147664.0,clean,automatic,4wd,SUV,brown,oh
lima / findlay,0.0,2015,ford,escape,excellent,6 cylinders,gas,103804.0,clean,automatic,4wd,SUV,white,oh
lima / findlay,0.0,2014,ford,fusion,excellent,6 cylinders,gas,87111.0,clean,automatic,fwd,sedan,white,oh
lima / findlay,0.0,2015,ram,1500,excellent,6 cylinders,gas,106681.0,clean,automatic,4wd,pickup,white,oh
lima / findlay,0.0,2016,chevrolet,traverse,excellent,6 cylinders,gas,82376.0,clean,automatic,4wd,SUV,blue,oh
lima / findlay,0.0,2014,chevrolet,malibu,excellent,6 cylinders,gas,97293.0,clean,automatic,4wd,sedan,red,oh
lima / findlay,0.0,2013,chevrolet,malibu,excellent,6 cylinders,gas,131933.0,clean,automatic,4wd,sedan,white,oh
lima / findlay,0.0,2017,ford,escape,excellent,6 cylinders,gas,43467.0,clean,automatic,fwd,SUV,white,oh
lima / findlay,0.0,2011,kia,sportage,excellent,6 cylinders,gas,119334.0,clean,manual,4wd,SUV,silver,oh
lima / findlay,0.0,2014,bmw,320i,excellent,6 cylinders,gas,95696.0,clean,automatic,4wd,sedan,black,oh
mansfield,0.0,2013,ram,1500,excellent,6 cylinders,gas,114000.0,clean,automatic,4wd,pickup,silver,oh
mansfield,0.0,2014,chevrolet,silverado,excellent,6 cylinders,gas,78171.0,clean,automatic,4wd,pickup,white,oh
mansfield,0.0,2017,ford,fusion,excellent,6 cylinders,hybrid,114027.0,clean,automatic,4wd,sedan,white,oh
mansfield,0.0,2016,chevrolet,traverse,excellent,6 cylinders,gas,112657.0,clean,automatic,4wd,SUV,black,oh
mansfield,0.0,2017,kia,niro,excellent,6 cylinders,hybrid,63643.0,clean,automatic,fwd,wagon,black,oh
mansfield,0.0,2013,ford,edge,excellent,6 cylinders,gas,100061.0,clean,automatic,fwd,SUV,silver,oh
mansfield,0.0,2011,chrysler,200,excellent,6 cylinders,gas,104803.0,clean,automatic,fwd,sedan,blue,oh
mansfield,0.0,2008,cadillac,escalade,excellent,6 cylinders,gas,168689.0,clean,automatic,4wd,SUV,blue,oh
mansfield,0.0,2013,honda,cr-v,excellent,6 cylinders,gas,83375.0,clean,automatic,4wd,SUV,brown,oh
mansfield,0.0,2015,dodge,grand caravan,excellent,6 cylinders,gas,79048.0,clean,automatic,fwd,mini-van,white,oh
mansfield,0.0,2015,chrysler,200,excellent,6 cylinders,gas,66804.0,clean,automatic,4wd,sedan,white,oh
mansfield,0.0,2013,ford,mustang,excellent,6 cylinders,gas,10200.0,clean,automatic,4wd,coupe,black,oh
mansfield,0.0,2005,audi,s4,excellent,6 cylinders,gas,119838.0,clean,automatic,4wd,sedan,silver,oh
mansfield,0.0,2014,honda,cr-v,excellent,6 cylinders,gas,129402.0,clean,automatic,fwd,other,silver,oh
mansfield,0.0,2017,ford,escape,excellent,6 cylinders,gas,29944.0,clean,automatic,fwd,SUV,white,oh
mansfield,0.0,2012,nissan,maxima,excellent,6 cylinders,gas,58438.0,clean,automatic,fwd,sedan,blue,oh
mansfield,0.0,2016,chrysler,town and country,excellent,6 cylinders,gas,78323.0,clean,automatic,fwd,mini-van,black,oh
mansfield,0.0,2014,ford,fusion,excellent,6 cylinders,gas,87111.0,clean,automatic,fwd,sedan,white,oh
mansfield,0.0,2018,ford,escape,excellent,6 cylinders,gas,85181.0,clean,automatic,4wd,other,silver,oh
mansfield,0.0,2015,chevrolet,malibu,excellent,6 cylinders,gas,36393.0,clean,automatic,4wd,sedan,white,oh
mansfield,0.0,2015,toyota,sienna,excellent,6 cylinders,gas,97503.0,clean,automatic,fwd,wagon,white,oh
mansfield,0.0,2015,ford,escape,excellent,6 cylinders,gas,103804.0,clean,automatic,4wd,SUV,white,oh
mansfield,0.0,2016,chevrolet,traverse,excellent,6 cylinders,gas,82376.0,clean,automatic,4wd,SUV,blue,oh
mansfield,0.0,2014,chevrolet,malibu,excellent,6 cylinders,gas,97293.0,clean,automatic,4wd,sedan,red,oh
mansfield,0.0,2017,ford,escape,excellent,6 cylinders,gas,43467.0,clean,automatic,fwd,SUV,white,oh
mansfield,0.0,2018,ford,taurus,excellent,6 cylinders,gas,96719.0,clean,automatic,fwd,sedan,white,oh
mansfield,0.0,2018,chevrolet,cruze,excellent,6 cylinders,gas,30487.0,clean,automatic,fwd,sedan,white,oh
mansfield,0.0,2016,kia,sedona,excellent,6 cylinders,gas,58723.0,clean,automatic,4wd,van,blue,oh
northern panhandle,0.0,2009,ford,fusion,good,6 cylinders,gas,170000.0,clean,automatic,fwd,sedan,red,oh
northern panhandle,1.0,2001,chevrolet,2500,good,8 cylinders,gas,130000.0,clean,automatic,4wd,sedan,white,oh
northern panhandle,0.0,2017,acura,ilx,excellent,6 cylinders,gas,30000.0,clean,automatic,4wd,sedan,white,oh
northern panhandle,0.0,2009,chevrolet,f-150,good,6 cylinders,gas,12223.0,clean,automatic,fwd,sedan,red,oh
sandusky,0.0,2017,toyota,camry,excellent,6 cylinders,gas,25889.0,clean,automatic,fwd,other,black,oh
sandusky,0.0,2017,hyundai,sonata,excellent,6 cylinders,gas,88171.0,clean,automatic,4wd,sedan,blue,oh
sandusky,0.0,2015,hyundai,azera,excellent,6 cylinders,gas,93063.0,clean,automatic,4wd,other,silver,oh
sandusky,0.0,2019,hyundai,elantra,excellent,6 cylinders,gas,63645.0,clean,automatic,4wd,sedan,white,oh
sandusky,0.0,2014,chevrolet,silverado,excellent,6 cylinders,gas,78171.0,clean,automatic,4wd,pickup,white,oh
sandusky,0.0,2017,ford,fusion,excellent,6 cylinders,hybrid,114027.0,clean,automatic,4wd,sedan,white,oh
sandusky,0.0,2017,ford,fusion,excellent,6 cylinders,gas,57198.0,clean,automatic,fwd,sedan,white,oh
sandusky,0.0,2016,chevrolet,traverse,excellent,6 cylinders,gas,112657.0,clean,automatic,4wd,SUV,black,oh
sandusky,0.0,2013,ram,1500,excellent,6 cylinders,gas,114000.0,clean,automatic,4wd,pickup,silver,oh
sandusky,0.0,2015,dodge,i,excellent,6 cylinders,diesel,0.0,clean,other,4wd,other,white,oh
sandusky,0.0,2014,ford,f550 4x4,excellent,6 cylinders,diesel,0.0,clean,other,4wd,other,white,oh
sandusky,0.0,2010,honda,accord,excellent,6 cylinders,gas,132616.0,clean,automatic,4wd,sedan,green,oh
sandusky,0.0,2012,kia,forte5,excellent,6 cylinders,gas,106299.0,clean,automatic,4wd,other,silver,oh
sandusky,0.0,2017,ford,focus,excellent,6 cylinders,gas,72602.0,clean,automatic,4wd,sedan,white,oh
sandusky,0.0,2017,hyundai,elantra,excellent,6 cylinders,gas,73110.0,clean,automatic,4wd,sedan,black,oh
sandusky,0.0,2011,chrysler,200,excellent,6 cylinders,gas,104803.0,clean,automatic,fwd,sedan,blue,oh
sandusky,0.0,2008,cadillac,escalade,excellent,6 cylinders,gas,168689.0,clean,automatic,4wd,SUV,blue,oh
sandusky,0.0,2017,gmc,terrain,excellent,6 cylinders,gas,101239.0,clean,automatic,4wd,SUV,black,oh
sandusky,0.0,2016,jeep,cherokee,excellent,6 cylinders,gas,100044.0,clean,automatic,fwd,SUV,black,oh
sandusky,0.0,2016,ram,1500,excellent,6 cylinders,diesel,118091.0,clean,automatic,fwd,pickup,black,oh
sandusky,0.0,2018,ford,focus,excellent,6 cylinders,gas,43721.0,clean,automatic,fwd,sedan,black,oh
sandusky,0.0,2015,dodge,grand caravan,excellent,6 cylinders,gas,79048.0,clean,automatic,fwd,mini-van,white,oh
sandusky,0.0,2013,buick,encore,excellent,6 cylinders,gas,85449.0,clean,automatic,4wd,SUV,white,oh
sandusky,0.0,2016,hyundai,veloster,excellent,6 cylinders,gas,96868.0,clean,automatic,4wd,hatchback,silver,oh
sandusky,0.0,2015,chrysler,200,excellent,6 cylinders,gas,66804.0,clean,automatic,4wd,sedan,white,oh
sandusky,0.0,2013,honda,cr-v,excellent,6 cylinders,gas,83375.0,clean,automatic,4wd,SUV,brown,oh
sandusky,0.0,2013,ford,mustang,excellent,6 cylinders,gas,10200.0,clean,automatic,4wd,coupe,black,oh
sandusky,0.0,2005,audi,s4,excellent,6 cylinders,gas,119838.0,clean,automatic,4wd,sedan,silver,oh
sandusky,0.0,2017,kia,forte,excellent,6 cylinders,gas,60196.0,clean,automatic,4wd,sedan,white,oh
sandusky,0.0,2018,nissan,altima,excellent,6 cylinders,gas,101503.0,clean,automatic,fwd,sedan,white,oh
sandusky,0.0,2017,ford,taurus,excellent,6 cylinders,gas,81083.0,clean,automatic,fwd,sedan,black,oh
sandusky,0.0,2012,ford,f-150,excellent,6 cylinders,gas,98621.0,clean,automatic,4wd,pickup,white,oh
sandusky,0.0,2016,chrysler,town and country,excellent,6 cylinders,gas,78323.0,clean,automatic,fwd,mini-van,black,oh
sandusky,0.0,2017,ford,escape,excellent,6 cylinders,gas,29944.0,clean,automatic,fwd,SUV,white,oh
sandusky,0.0,2012,nissan,maxima,excellent,6 cylinders,gas,58438.0,clean,automatic,fwd,sedan,blue,oh
sandusky,0.0,2014,hyundai,santa fe,excellent,6 cylinders,gas,67595.0,clean,automatic,4wd,wagon,white,oh
sandusky,0.0,2014,chevrolet,equinox,excellent,6 cylinders,gas,89424.0,clean,automatic,fwd,SUV,white,oh
sandusky,0.0,2015,gmc,terrain,excellent,6 cylinders,gas,70655.0,clean,automatic,4wd,SUV,red,oh
sandusky,0.0,2015,ford,escape,excellent,6 cylinders,gas,86357.0,clean,automatic,4wd,SUV,white,oh
sandusky,0.0,2018,ford,escape,excellent,6 cylinders,gas,85181.0,clean,automatic,4wd,other,silver,oh
sandusky,0.0,2015,chevrolet,malibu,excellent,6 cylinders,gas,36393.0,clean,automatic,4wd,sedan,white,oh
sandusky,0.0,2014,chevrolet,silverado,excellent,6 cylinders,gas,81822.0,clean,automatic,fwd,pickup,brown,oh
sandusky,0.0,2015,toyota,sienna,excellent,6 cylinders,gas,97503.0,clean,automatic,fwd,wagon,white,oh
sandusky,0.0,2015,ford,escape,excellent,6 cylinders,gas,103804.0,clean,automatic,4wd,SUV,white,oh
sandusky,0.0,2014,ford,focus,excellent,6 cylinders,gas,45534.0,clean,automatic,4wd,hatchback,black,oh
sandusky,0.0,2012,jeep,patriot,excellent,6 cylinders,gas,64667.0,clean,automatic,4wd,SUV,red,oh
sandusky,0.0,2012,ford,focus,excellent,6 cylinders,gas,96564.0,clean,automatic,4wd,hatchback,white,oh
sandusky,0.0,2016,chevrolet,traverse,excellent,6 cylinders,gas,82376.0,clean,automatic,4wd,SUV,blue,oh
sandusky,0.0,2014,chevrolet,malibu,excellent,6 cylinders,gas,97293.0,clean,automatic,4wd,sedan,red,oh
sandusky,0.0,2015,ram,1500,excellent,6 cylinders,gas,106681.0,clean,automatic,4wd,pickup,white,oh
sandusky,0.0,2015,rover,evoque,excellent,6 cylinders,gas,33080.0,clean,automatic,4wd,SUV,white,oh
sandusky,0.0,2018,ford,escape,excellent,6 cylinders,gas,82135.0,clean,automatic,4wd,SUV,blue,oh
sandusky,0.0,2018,ford,escape,excellent,6 cylinders,gas,73005.0,clean,automatic,4wd,SUV,brown,oh
sandusky,0.0,2017,ford,escape,excellent,6 cylinders,gas,89364.0,clean,automatic,fwd,SUV,silver,oh
